mal_id,korean_name,english_name,japaneses_name,production_company,genre,themes,demographics,special,animelist_url,rating,alternate_titles,small_image_url,large_image_url,image_url,trailer_url,score,scored_by,members,year,season,favorites,episodes,anime_type,source,check_sum
61,D.N.ANGEL,D.N.ANGEL,D.N.ANGEL,Xebec,"Action, Comedy, Fantasy, Romance",School,Shoujo,,https://myanimelist.net/anime/61/DNAngel,PG-13 - Teens 13 or older,"D.N.ANGEL,d.n.angel",https://cdn.myanimelist.net/images/anime/1126/98904t.jpg,https://cdn.myanimelist.net/images/anime/1126/98904l.jpg,https://cdn.myanimelist.net/images/anime/1126/98904.jpg,https://www.youtube.com/watch?v=u41_Wclv2GE,7.16,99971,187085,2003,spring,1272,26,TV,Manga,D.N.Angel
48641,Obey Me!,Obey Me!,Obey Me!,Colored Pencil Animation Japan,"Comedy, Fantasy",Mythology,,,https://myanimelist.net/anime/48641/Obey_Me,PG-13 - Teens 13 or older,"Obey Me!,obey me!",https://cdn.myanimelist.net/images/anime/1416/113986t.jpg,https://cdn.myanimelist.net/images/anime/1416/113986l.jpg,https://cdn.myanimelist.net/images/anime/1416/113986.jpg,https://www.youtube.com/watch?v=uK4l27gURB4,7.16,15567,46438,,,818,12,ONA,Game,Obey Me!
509,아이 마이 미! 스트로베리 에그,I My Me! Strawberry Eggs,あぃまぃみぃ！ストロベリー・エッグ,TNK,"Comedy, Drama, Romance","Crossdressing, School",,,https://myanimelist.net/anime/509/I_My_Me_Strawberry_Eggs,PG-13 - Teens 13 or older,"아이 마이 미! 스트로베리 에그,i my me! strawberry eggs,あぃまぃみぃ！ストロベリー・エッグ",https://cdn.myanimelist.net/images/anime/1414/93964t.jpg,https://cdn.myanimelist.net/images/anime/1414/93964l.jpg,https://cdn.myanimelist.net/images/anime/1414/93964.jpg,,6.74,20341,39770,2001,summer,101,13,TV,Original,I My Me! Strawberry Eggs
16169,아이 마이 미,Ai-Mai-Mi,ちょぼらうにょぽみ劇場 あいまいみー,Seven,Comedy,,,,https://myanimelist.net/anime/16169/Choboraunyopomi_Gekijou_Ai_Mai_Mii,PG-13 - Teens 13 or older,"아이 마이 미,aimaimi,ちょぼらうにょぽみ劇場 あいまいみー",https://cdn.myanimelist.net/images/anime/7/45306t.jpg,https://cdn.myanimelist.net/images/anime/7/45306l.jpg,https://cdn.myanimelist.net/images/anime/7/45306.jpg,,5.82,13737,30925,2013,winter,49,13,TV,4-koma manga,Choboraunyopomi Gekijou Ai Mai Mii
419,사무라이 디퍼 쿄우,Samurai Deeper Kyo,SAMURAI DEEPER KYO,Studio Deen,"Action, Adventure, Comedy, Supernatural","Historical, Samurai",Shounen,,https://myanimelist.net/anime/419/Samurai_Deeper_Kyou,PG-13 - Teens 13 or older,"사무라이 디퍼 쿄우,samurai deeper kyo",https://cdn.myanimelist.net/images/anime/4/23744t.jpg,https://cdn.myanimelist.net/images/anime/4/23744l.jpg,https://cdn.myanimelist.net/images/anime/4/23744.jpg,,6.89,26936,57711,2002,summer,202,26,TV,Manga,Samurai Deeper Kyou
1465,파괴자 사다미츠,Sadamitsu the Destroyer,破壊魔定光,Studio Deen,"Action, Sci-Fi","Mecha, School",Seinen,,https://myanimelist.net/anime/1465/Hakaima_Sadamitsu,R - 17+ (violence & profanity),"파괴자 사다미츠,sadamitsu the destroyer,破壊魔定光",https://cdn.myanimelist.net/images/anime/1121/92271t.jpg,https://cdn.myanimelist.net/images/anime/1121/92271l.jpg,https://cdn.myanimelist.net/images/anime/1121/92271.jpg,,6.82,2747,6489,2001,winter,20,10,TV,Manga,Hakaima Sadamitsu
5060,AXIS POWERS 헤타리아,Hetalia Axis Powers,ヘタリア Axis Powers,Studio Deen,Comedy,"Anthropomorphic, Gag Humor, Historical, Parody",,,https://myanimelist.net/anime/5060/Hetalia_Axis_Powers,PG-13 - Teens 13 or older,"AXIS POWERS 헤타리아,axis powers 헤타리아,hetalia axis powers,ヘタリア axis powers",https://cdn.myanimelist.net/images/anime/5/75791t.jpg,https://cdn.myanimelist.net/images/anime/5/75791l.jpg,https://cdn.myanimelist.net/images/anime/5/75791.jpg,https://www.youtube.com/watch?v=byUpQQ9o9Yk,7.25,128260,258571,,,4240,52,ONA,Web manga,Hetalia Axis Powers
1187,D·N·A² ~어딘가에서 잃어버린 그 녀석의 그 녀석~,DNA² OVA,D・N・A² 〜何処かで失くしたあいつのアイツ〜,Madhouse,"Comedy, Drama, Sci-Fi",Time Travel,Shounen,,https://myanimelist.net/anime/1187/DNA²_OVA,PG-13 - Teens 13 or older,"DNA,D·N·A² ~어딘가에서 잃어버린 그 녀석의 그 녀석~,dna² 어딘가에서 잃어버린 그 녀석의 그 녀석,dna² ova,d・n・a² 〜何処かで失くしたあいつのアイツ〜",https://cdn.myanimelist.net/images/anime/7/4537t.jpg,https://cdn.myanimelist.net/images/anime/7/4537l.jpg,https://cdn.myanimelist.net/images/anime/7/4537.jpg,,6.48,7442,13899,,,6,3,OVA,Manga,DNA² OVA
34449,THE REFLECTION,The Reflection,ザ・リフレクション,Studio Deen,Action,Super Power,,,https://myanimelist.net/anime/34449/The_Reflection,PG-13 - Teens 13 or older,"THE REFLECTION,the reflection,ザ・リフレクション",https://cdn.myanimelist.net/images/anime/4/83018t.jpg,https://cdn.myanimelist.net/images/anime/4/83018l.jpg,https://cdn.myanimelist.net/images/anime/4/83018.jpg,https://www.youtube.com/watch?v=i3cHh4c3e8Q,5.12,8518,29766,2017,summer,12,12,TV,Original,The Reflection
2105,도화월탄,Toka Gettan: The Moonlight Lady Returns,桃華月憚,Studio Deen,"Drama, Fantasy, Romance, Ecchi",,,,https://myanimelist.net/anime/2105/Touka_Gettan,R - 17+ (violence & profanity),"도화월탄,toka gettan the moonlight lady returns,桃華月憚",https://cdn.myanimelist.net/images/anime/2/75452t.jpg,https://cdn.myanimelist.net/images/anime/2/75452l.jpg,https://cdn.myanimelist.net/images/anime/2/75452.jpg,,6.49,4835,20709,2007,spring,48,26,TV,Visual novel,Touka Gettan
31370,돈가스 DJ 아게타로,Tonkatsu DJ Agetarou,とんかつDJアゲ太郎,Studio Deen,Comedy,Music,Shounen,,https://myanimelist.net/anime/31370/Tonkatsu_DJ_Agetarou,PG-13 - Teens 13 or older,"돈가스 DJ 아게타로,돈가스 dj 아게타로,tonkatsu dj agetarou,とんかつdjアゲ太郎",https://cdn.myanimelist.net/images/anime/10/78559t.jpg,https://cdn.myanimelist.net/images/anime/10/78559l.jpg,https://cdn.myanimelist.net/images/anime/10/78559.jpg,https://www.youtube.com/watch?v=NwK1WHg1DiM,7.14,6784,14803,2016,spring,106,12,TV,Manga,Tonkatsu DJ Agetarou
1688,일곱빛깔★드롭스,Nanatsu-iro★Drops,ななついろ★ドロップス,Diomedéa,Romance,"Mahou Shoujo, School",,,https://myanimelist.net/anime/1688/Nanatsu-iro★Drops,PG-13 - Teens 13 or older,"일곱빛깔★드롭스,일곱빛깔드롭스,nanatsuirodrops,ななついろドロップス",https://cdn.myanimelist.net/images/anime/12/18007t.jpg,https://cdn.myanimelist.net/images/anime/12/18007l.jpg,https://cdn.myanimelist.net/images/anime/12/18007.jpg,,6.99,9428,23525,2007,summer,90,12,TV,Visual novel,Nanatsu-iro★Drops
207,로도스도 전기,Record of Lodoss War,ロードス島戦記,Madhouse,"Action, Adventure, Fantasy",,,,https://myanimelist.net/anime/207/Lodoss-tou_Senki,R - 17+ (violence & profanity),"로도스도 전기,record of lodoss war,ロードス島戦記",https://cdn.myanimelist.net/images/anime/1644/92493t.jpg,https://cdn.myanimelist.net/images/anime/1644/92493l.jpg,https://cdn.myanimelist.net/images/anime/1644/92493.jpg,https://www.youtube.com/watch?v=qti10Nd9o5c,7.33,27130,81661,,,710,13,OVA,Light novel,Lodoss-tou Senki
31598,루거코드 1951,Luger Code 1951,ルガーコード1951,Studio Deen,"Action, Fantasy",,Shounen,,https://myanimelist.net/anime/31598/Luger_Code_1951,R - 17+ (violence & profanity),"루거코드 1951,luger code 1951,ルガーコード1951",https://cdn.myanimelist.net/images/anime/7/81651t.jpg,https://cdn.myanimelist.net/images/anime/7/81651l.jpg,https://cdn.myanimelist.net/images/anime/7/81651.jpg,,6.41,8298,21655,,,30,1,ONA,Manga,Luger Code 1951
624,마우스,Mouse,マウス,Studio Deen,"Action, Comedy, Ecchi",Harem,Seinen,,https://myanimelist.net/anime/624/Mouse,R+ - Mild Nudity,"마우스,mouse,マウス",https://cdn.myanimelist.net/images/anime/5/75507t.jpg,https://cdn.myanimelist.net/images/anime/5/75507l.jpg,https://cdn.myanimelist.net/images/anime/5/75507.jpg,,5.98,9614,22446,2003,winter,38,12,TV,Manga,Mouse
335,마법탐정 로키 라그나로크,Mythical Detective Loki Ragnarok,魔探偵ロキ RAGNAROK,Studio Deen,"Comedy, Mystery, Supernatural",Mythology,Shounen,,https://myanimelist.net/anime/335/Matantei_Loki_Ragnarok,PG-13 - Teens 13 or older,"마법탐정 로키 라그나로크,mythical detective loki ragnarok,魔探偵ロキ ragnarok",https://cdn.myanimelist.net/images/anime/13/75300t.jpg,https://cdn.myanimelist.net/images/anime/13/75300l.jpg,https://cdn.myanimelist.net/images/anime/13/75300.jpg,,7.25,16893,39803,2003,spring,180,26,TV,Manga,Matantei Loki Ragnarok
1093,맛의 달인,Oishinbo,美味しんぼ,Shin-Ei Animation,"Comedy, Gourmet, Slice of Life",,Seinen,,https://myanimelist.net/anime/1093/Oishinbo,PG-13 - Teens 13 or older,"맛의 달인,oishinbo,美味しんぼ",https://cdn.myanimelist.net/images/anime/1681/109663t.jpg,https://cdn.myanimelist.net/images/anime/1681/109663l.jpg,https://cdn.myanimelist.net/images/anime/1681/109663.jpg,,7.04,1004,5023,1988,fall,29,136,TV,Manga,Oishinbo
23037,막부말Rock,Samurai Jam -Bakumatsu Rock-,幕末Rock,Studio Deen,"Action, Comedy","Historical, Music, Performing Arts",,,https://myanimelist.net/anime/23037/Bakumatsu_Rock,PG-13 - Teens 13 or older,"막부말Rock,막부말rock,samurai jam bakumatsu rock,幕末rock",https://cdn.myanimelist.net/images/anime/11/62557t.jpg,https://cdn.myanimelist.net/images/anime/11/62557l.jpg,https://cdn.myanimelist.net/images/anime/11/62557.jpg,https://www.youtube.com/watch?v=EKlQ36GjiHg,6.03,11261,30532,2014,summer,44,12,TV,Game,Bakumatsu Rock
2965,멋진 탐정 라비린스,Fantastic Detective Labyrinth,素敵探偵☆ラビリンス,Studio Deen,"Mystery, Sci-Fi",,Shounen,,https://myanimelist.net/anime/2965/Suteki_Tantei_Labyrinth,PG-13 - Teens 13 or older,"멋진 탐정 라비린스,fantastic detective labyrinth,素敵探偵ラビリンス",https://cdn.myanimelist.net/images/anime/2/17592t.jpg,https://cdn.myanimelist.net/images/anime/2/17592l.jpg,https://cdn.myanimelist.net/images/anime/2/17592.jpg,,6.65,2794,10633,2007,fall,16,25,TV,Manga,Suteki Tantei Labyrinth
148,북으로 ~Diamond Dust Drops~,Diamond Daydreams,北へ。~Diamond Dust Drops~,Studio Deen,"Drama, Romance",,,,https://myanimelist.net/anime/148/Kita_e__Diamond_Dust_Drops,PG-13 - Teens 13 or older,"북으로 ~Diamond Dust Drops~,북으로 diamond dust drops,diamond daydreams,北へ。diamond dust drops",https://cdn.myanimelist.net/images/anime/1488/132892t.jpg,https://cdn.myanimelist.net/images/anime/1488/132892l.jpg,https://cdn.myanimelist.net/images/anime/1488/132892.jpg,,6.56,3087,9967,2004,winter,10,12,TV,Visual novel,Kita e.: Diamond Dust Drops
12461,비색의 조각,Hiiro no Kakera: The Tamayori Princess Saga,緋色の欠片,Studio Deen,"Fantasy, Romance",Reverse Harem,Josei,,https://myanimelist.net/anime/12461/Hiiro_no_Kakera,PG-13 - Teens 13 or older,"비색의 조각,hiiro no kakera the tamayori princess saga,緋色の欠片",https://cdn.myanimelist.net/images/anime/3/36925t.jpg,https://cdn.myanimelist.net/images/anime/3/36925l.jpg,https://cdn.myanimelist.net/images/anime/3/36925.jpg,https://www.youtube.com/watch?v=rQLfWZ6XAv4,6.7,47060,114642,2012,spring,409,13,TV,Visual novel,Hiiro no Kakera
750,빙쵸탄,Binchou-tan,びんちょうタン,Studio Deen,Slice of Life,Iyashikei,Shounen,,https://myanimelist.net/anime/750/Binchou-tan,G - All Ages,"빙쵸탄,binchoutan,びんちょうタン",https://cdn.myanimelist.net/images/anime/10/61143t.jpg,https://cdn.myanimelist.net/images/anime/10/61143l.jpg,https://cdn.myanimelist.net/images/anime/10/61143.jpg,,7.06,5355,14806,2006,winter,122,12,TV,Manga,Binchou-tan
44055,사사키와 미야노,Sasaki and Miyano,佐々木と宮野,Studio Deen,Boys Love,"Otaku Culture, School",,,https://myanimelist.net/anime/44055/Sasaki_to_Miyano,PG-13 - Teens 13 or older,"사사키와 미야노,sasaki and miyano,佐々木と宮野",https://cdn.myanimelist.net/images/anime/1182/119308t.jpg,https://cdn.myanimelist.net/images/anime/1182/119308l.jpg,https://cdn.myanimelist.net/images/anime/1182/119308.jpg,https://www.youtube.com/watch?v=LaRNddpJpVo,8.21,90933,206104,2022,winter,5167,12,TV,Web manga,Sasaki to Miyano
1005,스타 오션,Star Ocean EX,スターオーシャン,Studio Deen,"Adventure, Fantasy, Sci-Fi",,Shounen,,https://myanimelist.net/anime/1005/Star_Ocean_EX,PG-13 - Teens 13 or older,"스타 오션,star ocean ex,スターオーシャン",https://cdn.myanimelist.net/images/anime/1515/94058t.jpg,https://cdn.myanimelist.net/images/anime/1515/94058l.jpg,https://cdn.myanimelist.net/images/anime/1515/94058.jpg,,6.58,6363,13789,2001,spring,30,26,TV,Game,Star Ocean EX
33814,아오오니,Aooni The Blue Monster,あおおに ～じ・あにめぇしょん～,Studio Deen,"Comedy, Horror",Gore,,,https://myanimelist.net/anime/33814/Ao_Oni_The_Animation,R - 17+ (violence & profanity),"아오오니,aooni the blue monster,あおおに ～じ・あにめぇしょん～",https://cdn.myanimelist.net/images/anime/3/81430t.jpg,https://cdn.myanimelist.net/images/anime/3/81430l.jpg,https://cdn.myanimelist.net/images/anime/3/81430.jpg,https://www.youtube.com/watch?v=IkuFHm9dBAU,5.1,11249,21744,2016,fall,33,13,TV,Game,Ao Oni The Animation
37769,악우: 천재인형,Aguu: Genius Dolls,悪偶 -天才人形-,Studio Deen,"Action, Drama, Supernatural",,,,https://myanimelist.net/anime/37769/Aguu__Tensai_Ningyou,PG-13 - Teens 13 or older,"악우: 천재인형,악우 천재인형,aguu genius dolls,悪偶 天才人形",https://cdn.myanimelist.net/images/anime/1208/92825t.jpg,https://cdn.myanimelist.net/images/anime/1208/92825l.jpg,https://cdn.myanimelist.net/images/anime/1208/92825.jpg,https://www.youtube.com/watch?v=h0eNlKZt8N0,5.38,2286,7289,2018,summer,6,12,TV,Web manga,Aguu: Tensai Ningyou
19257,안경부,Megane-bu!,メガネブ!,Studio Deen,Comedy,School,,,https://myanimelist.net/anime/19257/Megane-bu,PG-13 - Teens 13 or older,"안경부,meganebu!,メガネブ!",https://cdn.myanimelist.net/images/anime/8/56139t.jpg,https://cdn.myanimelist.net/images/anime/8/56139l.jpg,https://cdn.myanimelist.net/images/anime/8/56139.jpg,https://www.youtube.com/watch?v=olBsGuxnbxo,6.24,11038,30970,2013,fall,56,12,TV,Other,Megane-bu!
1189,에덴즈 보위,Eden's Bowy,エデンズ　ボゥイ,Studio Deen,"Action, Adventure, Fantasy, Romance, Sci-Fi",,Shounen,,https://myanimelist.net/anime/1189/Edens_Bowy,PG-13 - Teens 13 or older,"에덴즈 보위,edens bowy,エデンズ　ボゥイ",https://cdn.myanimelist.net/images/anime/1770/100142t.jpg,https://cdn.myanimelist.net/images/anime/1770/100142l.jpg,https://cdn.myanimelist.net/images/anime/1770/100142.jpg,,6.45,2891,7341,1999,spring,12,26,TV,Manga,Eden's Bowy
32094,영검산,Reikenzan: Hoshikuzu-tachi no Utage,霊剣山 星屑たちの宴,Studio Deen,"Comedy, Fantasy",,,,https://myanimelist.net/anime/32094/Reikenzan__Hoshikuzu-tachi_no_Utage,PG-13 - Teens 13 or older,"영검산,reikenzan hoshikuzutachi no utage,霊剣山 星屑たちの宴",https://cdn.myanimelist.net/images/anime/11/78196t.jpg,https://cdn.myanimelist.net/images/anime/11/78196l.jpg,https://cdn.myanimelist.net/images/anime/11/78196.jpg,https://www.youtube.com/watch?v=iqfZngrLWtI,7.03,38077,97026,2016,winter,191,12,TV,Light novel,Reikenzan: Hoshikuzu-tachi no Utage
107,왕도둑 징,Jing: King of Bandits,王ドロボウJING,Studio Deen,"Adventure, Comedy, Fantasy, Sci-Fi",,Shounen,,https://myanimelist.net/anime/107/Ou_Dorobou_Jing,PG-13 - Teens 13 or older,"왕도둑 징,jing king of bandits,王ドロボウjing",https://cdn.myanimelist.net/images/anime/1961/92115t.jpg,https://cdn.myanimelist.net/images/anime/1961/92115l.jpg,https://cdn.myanimelist.net/images/anime/1961/92115.jpg,,7.18,14921,38785,2002,spring,210,13,TV,Manga,Ou Dorobou Jing
4962,육문천외 몬코레나이트,Six Gates Faraway Mon Colle Knights,六門天外モンコレナイト,Studio Deen,"Adventure, Comedy, Fantasy",Parody,Kids,,https://myanimelist.net/anime/4962/Rokumon_Tengai_Mon_Colle_Knights,G - All Ages,"육문천외 몬코레나이트,six gates faraway mon colle knights,六門天外モンコレナイト",https://cdn.myanimelist.net/images/anime/3/17055t.jpg,https://cdn.myanimelist.net/images/anime/3/17055l.jpg,https://cdn.myanimelist.net/images/anime/3/17055.jpg,,6.43,2357,5794,2000,winter,16,51,TV,Card game,Rokumon Tengai Mon Colle Knights
915,은아전설 WEED,Ginga Densetsu Weed,銀牙伝説WEED,Studio Deen,"Adventure, Drama",Anthropomorphic,Seinen,,https://myanimelist.net/anime/915/Ginga_Densetsu_Weed,PG-13 - Teens 13 or older,"은아전설 WEED,은아전설 weed,ginga densetsu weed,銀牙伝説weed",https://cdn.myanimelist.net/images/anime/5/74037t.jpg,https://cdn.myanimelist.net/images/anime/5/74037l.jpg,https://cdn.myanimelist.net/images/anime/5/74037.jpg,,7.22,8395,16231,2005,fall,245,26,TV,Manga,Ginga Densetsu Weed
591,응석부리지마!!,Ah My Buddha,あまえないでよっ!!,Studio Deen,"Comedy, Romance, Supernatural, Ecchi",Harem,Seinen,,https://myanimelist.net/anime/591/Amaenaide_yo,R+ - Mild Nudity,"응석부리지마!!,ah my buddha,あまえないでよっ!!",https://cdn.myanimelist.net/images/anime/2/32071t.jpg,https://cdn.myanimelist.net/images/anime/2/32071l.jpg,https://cdn.myanimelist.net/images/anime/2/32071.jpg,,6.42,36358,76773,2005,summer,82,12,TV,Manga,Amaenaide yo!!
18771,의풍당당!! 카네츠구와 케이지,Gifuu Doudou!!: Kanetsugu to Keiji,義風堂々!!兼続と慶次,Studio Deen,Action,"Historical, Martial Arts, Samurai",Seinen,,https://myanimelist.net/anime/18771/Gifuu_Doudou__Kanetsugu_to_Keiji,R - 17+ (violence & profanity),"의풍당당!! 카네츠구와 케이지,gifuu doudou!! kanetsugu to keiji,義風堂々!!兼続と慶次",https://cdn.myanimelist.net/images/anime/5/51427t.jpg,https://cdn.myanimelist.net/images/anime/5/51427l.jpg,https://cdn.myanimelist.net/images/anime/5/51427.jpg,https://www.youtube.com/watch?v=Bkb9FEx5Q9I,6.42,2698,8234,2013,summer,15,25,TV,Manga,Gifuu Doudou!!: Kanetsugu to Keiji
1704,이트맨,Eat-Man,イートマン,Studio Deen,"Action, Adventure, Sci-Fi",Super Power,Shounen,,https://myanimelist.net/anime/1704/Eat-Man,R - 17+ (violence & profanity),"이트맨,eatman,イートマン",https://cdn.myanimelist.net/images/anime/1171/95124t.jpg,https://cdn.myanimelist.net/images/anime/1171/95124l.jpg,https://cdn.myanimelist.net/images/anime/1171/95124.jpg,,6.35,3636,12829,1997,winter,25,12,TV,Manga,Eat-Man
6008,쥬얼펫,Jewelpet,ジュエルペット,Studio Comet,Fantasy,"Anthropomorphic, Mahou Shoujo",,,https://myanimelist.net/anime/6008/Jewelpet,PG - Children,"쥬얼펫,jewelpet,ジュエルペット",https://cdn.myanimelist.net/images/anime/9/20954t.jpg,https://cdn.myanimelist.net/images/anime/9/20954l.jpg,https://cdn.myanimelist.net/images/anime/9/20954.jpg,,6.79,4383,13588,2009,spring,42,52,TV,Original,Jewelpet
2367,모에땅,Moetan,もえたん,Actas,"Comedy, Ecchi","Mahou Shoujo, School",,,https://myanimelist.net/anime/2367/Moetan,R+ - Mild Nudity,"모에땅,moetan,もえたん",https://cdn.myanimelist.net/images/anime/4/21540t.jpg,https://cdn.myanimelist.net/images/anime/4/21540l.jpg,https://cdn.myanimelist.net/images/anime/4/21540.jpg,https://www.youtube.com/watch?v=jfitmx8KH5o,6.39,10316,29595,2007,summer,80,12,TV,Other,Moetan
21267,GO! GO! 575,Go! Go! 575,ゴ～！ゴ～！ご～しちご～,"C2C, Lay-duce",Slice of Life,,,Vocaloid(프로젝트 575),https://myanimelist.net/anime/21267/Go_Go_575,PG-13 - Teens 13 or older,"GO! GO! 575,go! go! 575,ゴ～！ゴ～！ご～しちご～",https://cdn.myanimelist.net/images/anime/12/75228t.jpg,https://cdn.myanimelist.net/images/anime/12/75228l.jpg,https://cdn.myanimelist.net/images/anime/12/75228.jpg,,5.62,6555,12446,2014,winter,5,4,TV,Game,Go! Go! 575
